t,p1,p2,p3,p4,p5,p6,v1,v2,v3,v4,v5,v6,pc1,pc2,pc3,pc4,pc5,pc6,vc1,vc2,vc3,vc4,vc5,vc6,j1,j2,j3,j4,j5,j6,t1,t2,t3,t4,t5,t6,Fx,Fy,Fz,Mx,My,Mz
7.11,0.421107,-9.45763e-05,0.0731577,0.0168957,-3.10539,0.207035,0.00193343,0.000540479,-0.000405811,-0.0190851,-0.0386335,-0.0662706,0.428013,0.000778559,0.0802418,0,-3.14159,0,0,0,0,0,0,0,-0.00528126,0.882826,1.42132,0.012083,-5.41022,-0.220544,0.467559,-10.5407,-2.03392,-0.0227841,-0.504139,0.787072,-0.591764,-0.125578,5.76024,0.0117052,-0.0186764,0.000303297
7.111,0.421109,-9.33039e-05,0.0731575,0.0168773,-3.10543,0.206971,0.00196334,0.000586464,-0.000392384,-0.0190395,-0.0384407,-0.0661481,0.428027,0.000793776,0.0802532,0,-3.14159,0,0,0,0,0,0,0,-0.00527368,0.882808,1.42135,0.0120727,-5.41027,-0.220465,0.469793,-10.5484,-2.0414,-0.0228091,-0.498016,0.786956,-0.587476,-0.123472,5.76203,0.0115976,-0.0183346,0.000299441
7.112,0.421111,-9.19469e-05,0.0731573,0.0168591,-3.10546,0.206907,0.00198072,0.000634879,-0.000379412,-0.018987,-0.038228,-0.0660242,0.428042,0.00080898,0.0802622,0,-3.14159,0,0,0,0,0,0,0,-0.00526592,0.882791,1.42138,0.0120624,-5.41032,-0.220386,0.471736,-10.5478,-2.05367,-0.0229355,-0.492531,0.786838,-0.583156,-0.121377,5.76333,0.0114906,-0.0179956,0.000295616
7.113,0.421113,-9.05039e-05,0.0731571,0.0168411,-3.1055,0.206843,0.00198853,0.000685657,-0.000366897,-0.0189288,-0.0379992,-0.0658984,0.428056,0.000824155,0.0802687,0,-3.14159,0,0,0,0,0,0,0,-0.00525799,0.882773,1.42142,0.0120522,-5.41037,-0.220307,0.473375,-10.5399,-2.06951,-0.0231483,-0.487932,0.786718,-0.578831,-0.119299,5.76417,0.0113842,-0.0176599,0.000291823
7.114,0.421115,-8.89752e-05,0.073157,0.0168231,-3.10553,0.206779,0.00199055,0.000738625,-0.000354881,-0.0188669,-0.0377608,-0.0657698,0.428071,0.000839285,0.0802729,0,-3.14159,0,0,0,0,0,0,0,-0.00524986,0.882755,1.42145,0.0120421,-5.41042,-0.220228,0.474707,-10.5266,-2.08744,-0.0234193,-0.484326,0.786596,-0.574528,-0.117243,5.76464,0.0112787,-0.017328,0.000288064
7.115,0.421117,-8.73627e-05,0.0731568,0.0168052,-3.10557,0.206715,0.00199094,0.000793532,-0.000343422,-0.0188038,-0.0375202,-0.0656376,0.428085,0.000854358,0.0802752,0,-3.14159,0,0,0,0,0,0,0,-0.00524155,0.882738,1.42149,0.0120319,-5.41047,-0.220149,0.475734,-10.5097,-2.10591,-0.0237145,-0.481688,0.786471,-0.570271,-0.115215,5.76481,0.0111742,-0.0170001,0.00028434
7.116,0.421119,-8.5669e-05,0.0731566,0.0167874,-3.1056,0.206652,0.0019937,0.000850089,-0.000332586,-0.0187419,-0.0372852,-0.0655013,0.428099,0.000869364,0.0802761,0,-3.14159,0,0,0,0,0,0,0,-0.00523305,0.882721,1.42152,0.0120217,-5.41052,-0.22007,0.476467,-10.4914,-2.12345,-0.0240017,-0.479885,0.786344,-0.56608,-0.113215,5.7648,0.0110707,-0.0166764,0.000280653
7.117,0.421122,-8.38971e-05,0.0731564,0.0167696,-3.10563,0.206588,0.00200229,0.000908009,-0.000322427,-0.0186834,-0.0370631,-0.0653601,0.428113,0.000884296,0.080276,0,-3.14159,0,0,0,0,0,0,0,-0.00522436,0.882704,1.42155,0.0120116,-5.41057,-0.219992,0.476921,-10.4738,-2.13885,-0.0242565,-0.478711,0.786215,-0.56197,-0.111245,5.76471,0.0109683,-0.0163568,0.000277004
7.118,0.421124,-8.20498e-05,0.0731563,0.0167518,-3.10567,0.206525,0.00201922,0.000967026,-0.000312981,-0.0186298,-0.0368593,-0.0652142,0.428127,0.00089915,0.0802755,0,-3.14159,0,0,0,0,0,0,0,-0.00521549,0.882687,1.42158,0.0120014,-5.41062,-0.219913,0.477119,-10.4585,-2.15122,-0.024464,-0.477916,0.786085,-0.557946,-0.109307,5.76464,0.0108672,-0.0160413,0.000273393
7.119,0.421126,-8.01298e-05,0.0731561,0.0167339,-3.1057,0.206462,0.00204594,0.0010269,-0.000304257,-0.0185822,-0.0366771,-0.0650636,0.42814,0.000913927,0.0802752,0,-3.14159,0,0,0,0,0,0,0,-0.00520643,0.882671,1.42161,0.0119912,-5.41066,-0.219834,0.477086,-10.4468,-2.16006,-0.0246183,-0.477243,0.785954,-0.554011,-0.107397,5.76467,0.0107672,-0.0157295,0.00026982
7.12,0.421129,-7.81395e-05,0.0731559,0.016716,-3.10574,0.2064,0.0020827,0.00108744,-0.000296237,-0.0185407,-0.0365175,-0.0649088,0.428153,0.000928629,0.0802753,0,-3.14159,0,0,0,0,0,0,0,-0.00519719,0.882655,1.42164,0.011981,-5.41071,-0.219755,0.476849,-10.4395,-2.16529,-0.0247202,-0.476448,0.785821,-0.550161,-0.105515,5.76486,0.0106684,-0.0154213,0.000266285
7.121,0.421132,-7.6081e-05,0.0731557,0.016698,-3.10577,0.206337,0.00212871,0.00114845,-0.000288878,-0.018505,-0.0363792,-0.0647504,0.428166,0.000943261,0.0802763,0,-3.14159,0,0,0,0,0,0,0,-0.00518777,0.88264,1.42167,0.0119707,-5.41076,-0.219676,0.476437,-10.4368,-2.16717,-0.0247748,-0.475332,0.785688,-0.546386,-0.103659,5.76525,0.0105707,-0.0151162,0.000262787
7.122,0.421135,-7.39558e-05,0.0731556,0.01668,-3.1058,0.206275,0.0021823,0.00120982,-0.00028216,-0.0184742,-0.0362593,-0.0645892,0.428179,0.000957829,0.0802782,0,-3.14159,0,0,0,0,0,0,0,-0.00517819,0.882625,1.4217,0.0119604,-5.41081,-0.219597,0.475878,-10.4385,-2.16629,-0.0247954,-0.473733,0.785555,-0.542675,-0.101825,5.76585,0.0104741,-0.014814,0.000259368
7.123,0.421138,-7.1767e-05,0.0731554,0.016662,-3.10584,0.206213,0.00224113,0.00127133,-0.000275962,-0.0184473,-0.0361529,-0.0644257,0.428191,0.000972339,0.0802813,0,-3.14159,0,0,0,0,0,0,0,-0.00516845,0.882611,1.42173,0.0119501,-5.41085,-0.219518,0.475201,-10.444,-2.16343,-0.024776,-0.471548,0.78542,-0.539017,-0.10001,5.76664,0.0103785,-0.0145144,0.00025594
7.124,0.421142,-7.00141e-05,0.0731582,0.0166426,-3.10587,0.206153,0.00234956,0.00130159,-7.9173e-05,-0.0185078,-0.0359081,-0.064155,0.428203,0.0009868,0.0802852,0,-3.14159,0,0,0,0,0,0,0,-0.00515868,0.882594,1.42175,0.0119371,-5.41089,-0.219439,0.475547,-10.4083,-2.12564,-0.0188544,-0.510649,0.785295,-0.559272,-0.101943,5.71085,0.0103586,-0.0150352,0.000195333
7.125,0.421162,-6.74372e-05,0.0731705,0.0166153,-3.10596,0.206091,0.00346982,0.00138172,0.00069831,-0.0190593,-0.0391637,-0.064049,0.428136,0.000991891,0.0800063,0,-3.14159,0,0,0,0,0,0,0,-0.00514887,0.882566,1.42174,0.0119294,-5.41094,-0.219361,0.470467,-9.96092,-1.75777,-0.0252216,-0.746014,0.78504,-0.552853,-0.100417,5.65451,0.0102499,-0.0148721,0.00019186
7.126,0.421183,-6.3689e-05,0.0731791,0.0165893,-3.10606,0.206026,0.00454552,0.00153041,0.00119564,-0.0194931,-0.0428735,-0.0641177,0.428157,0.00100563,0.0797245,0,-3.14159,0,0,0,0,0,0,0,-0.00513825,0.882541,1.42175,0.0119267,-5.41102,-0.219283,0.46706,-9.39365,-1.63252,-0.0429224,-0.850164,0.784874,-0.546315,-0.0990275,5.59887,0.0101455,-0.0147067,0.000189848
7.127,0.421201,-5.97998e-05,0.0731839,0.0165634,-3.10615,0.205962,0.0053837,0.00167862,0.00141876,-0.019898,-0.0460952,-0.0641051,0.428179,0.00101902,0.0794463,0,-3.14159,0,0,0,0,0,0,0,-0.00512687,0.882519,1.42177,0.011923,-5.4111,-0.219204,0.461679,-8.87618,-1.57741,-0.0574458,-0.913643,0.7847,-0.539966,-0.0977004,5.54384,0.0100429,-0.014545,0.000187809
7.128,0.421215,-5.58559e-05,0.0731846,0.016538,-3.10624,0.205899,0.00596687,0.00182095,0.00137576,-0.0202432,-0.0486078,-0.063994,0.4282,0.00103226,0.0791712,0,-3.14159,0,0,0,0,0,0,0,-0.00511475,0.882501,1.4218,0.0119177,-5.4112,-0.219125,0.454646,-8.41728,-1.57971,-0.0677399,-0.950895,0.784522,-0.53384,-0.0964251,5.48939,0.00994199,-0.0143875,0.000185807
7.129,0.421227,-5.18063e-05,0.0731812,0.0165138,-3.10631,0.205838,0.00631126,0.00196098,0.00107756,-0.0204919,-0.0503416,-0.0638059,0.428221,0.00104536,0.078899,0,-3.14159,0,0,0,0,0,0,0,-0.00510191,0.88249,1.42183,0.0119113,-5.4113,-0.219047,0.446013,-8.02577,-1.62547,-0.0746803,-0.970776,0.784337,-0.52795,-0.0952028,5.43549,0.00984268,-0.0142346,0.000183855
7.13,0.421235,-4.76001e-05,0.0731737,0.0164912,-3.10638,0.205778,0.00644761,0.00210205,0.00053761,-0.0206236,-0.0513013,-0.0635625,0.42824,0.00105833,0.0786295,0,-3.14159,0,0,0,0,0,0,0,-0.00508839,0.882486,1.42187,0.0119041,-5.41139,-0.218968,0.43584,-7.70973,-1.70035,-0.0791832,-0.979534,0.784142,-0.522293,-0.0940331,5.3821,0.00974499,-0.0140862,0.000181947
7.131,0.421241,-4.32036e-05,0.0731621,0.0164704,-3.10643,0.205719,0.00641262,0.00224622,-0.000228864,-0.0206326,-0.0515358,-0.0632802,0.428259,0.00107117,0.0783625,0,-3.14159,0,0,0,0,0,0,0,-0.00507423,0.882491,1.42191,0.0118964,-5.41149,-0.21889,0.424237,-7.47544,-1.79105,-0.0819574,-0.981484,0.783936,-0.516851,-0.092913,5.32921,0.00964887,-0.013942,0.00018008
7.132,0.421245,-4.04145e-05,0.073151,0.0164463,-3.10647,0.205665,0.00625781,0.00228032,-0.000909853,-0.0208496,-0.0506451,-0.0627163,0.428277,0.00108389,0.0780981,0,-3.14159,0,0,0,0,0,0,0,-0.00505998,0.882501,1.42194,0.011879,-5.41157,-0.21881,0.415571,-7.25401,-1.83995,-0.0628482,-1.05228,0.783671,-0.56376,-0.0947271,5.42117,0.00970097,-0.016303,0.000248818
7.133,0.421266,-3.87671e-05,0.0731503,0.0164088,-3.10656,0.205615,0.00721791,0.00224056,-0.000899324,-0.0218958,-0.0531637,-0.0619153,0.428121,0.00108926,0.0785578,0,-3.14159,0,0,0,0,0,0,0,-0.00504691,0.882505,1.42193,0.0118585,-5.41166,-0.218732,0.409366,-8.55719,-1.25439,-0.0423342,-0.867799,0.783633,-0.581369,-0.0852286,5.47755,0.00896079,-0.0175342,0.000220904
7.134,0.421286,-3.61533e-05,0.0731496,0.016378,-3.10664,0.20556,0.00796816,0.00226401,-0.000883081,-0.0224592,-0.054839,-0.0614887,0.428062,0.00112292,0.0788398,0,-3.14159,0,0,0,0,0,0,0,-0.00503404,0.882509,1.42192,0.0118439,-5.41173,-0.218654,0.418648,-9.34487,-0.903479,-0.0345666,-0.744012,0.783801,-0.596966,-0.0729016,5.53538,0.00799353,-0.0186533,0.000177926
7.135,0.4213,-3.362e-05,0.0731491,0.0163501,-3.10671,0.205504,0.00838994,0.00228093,-0.0008592,-0.0227971,-0.0555402,-0.0611304,0.42801,0.00116365,0.0791289,0,-3.14159,0,0,0,0,0,0,0,-0.00502149,0.882509,1.42192,0.0118293,-5.41179,-0.218575,0.433222,-10.0657,-0.6381,-0.0269422,-0.629877,0.784031,-0.609865,-0.0580187,5.59128,0.00681753,-0.0195843,0.000121936
7.136,0.42131,-3.13015e-05,0.0731488,0.0163248,-3.10676,0.205448,0.00845674,0.00228329,-0.000827723,-0.0229579,-0.055349,-0.0608123,0.427967,0.00121076,0.0794084,0,-3.14159,0,0,0,0,0,0,0,-0.00500931,0.882501,1.42194,0.0118141,-5.41185,-0.218496,0.453023,-10.667,-0.484305,-0.0180594,-0.523361,0.784323,-0.617608,-0.0400806,5.64149,0.00538714,-0.0201273,4.90402e-05
7.137,0.421314,-2.91163e-05,0.0731485,0.0163019,-3.1068,0.205391,0.00818599,0.00227713,-0.000789627,-0.0229511,-0.0544266,-0.0605527,0.427941,0.00126552,0.0796595,0,-3.14159,0,0,0,0,0,0,0,-0.00499752,0.882486,1.42197,0.011799,-5.41191,-0.218417,0.478627,-11.0951,-0.465974,-0.00912901,-0.420816,0.784692,-0.617111,-0.0203871,5.68241,0.00380854,-0.02003,-3.63507e-05
7.138,0.421313,-2.67014e-05,0.0731485,0.0162829,-3.10683,0.205333,0.00759911,0.00228578,-0.000745251,-0.0227066,-0.0528354,-0.0604108,0.427943,0.00132466,0.079864,0,-3.14159,0,0,0,0,0,0,0,-0.00498603,0.882462,1.42201,0.0117857,-5.41196,-0.218339,0.507242,-11.3027,-0.601678,-0.00410067,-0.324016,0.785094,-0.60919,-0.00242169,5.71281,0.0023715,-0.0193626,-0.000117346
7.139,0.421306,-2.37538e-05,0.0731485,0.0162689,-3.10685,0.205273,0.0067018,0.00232737,-0.000693819,-0.0221557,-0.0504728,-0.0604133,0.427969,0.00137947,0.0800161,0,-3.14159,0,0,0,0,0,0,0,-0.00497458,0.88243,1.42208,0.0117752,-5.412,-0.21826,0.532717,-11.2932,-0.876346,-0.00520908,-0.245631,0.785419,-0.598035,0.0125483,5.73339,0.00117684,-0.0184608,-0.00018632
7.14,0.421295,-2.03048e-05,0.0731487,0.0162595,-3.10685,0.205211,0.00555399,0.00239784,-0.000636409,-0.0213546,-0.0474069,-0.0605085,0.428007,0.0014268,0.0801189,0,-3.14159,0,0,0,0,0,0,0,-0.00496295,0.882392,1.42215,0.011767,-5.41204,-0.218181,0.55266,-11.1201,-1.2385,-0.0105176,-0.197263,0.78563,-0.586323,0.0249495,5.74466,0.00018558,-0.0175341,-0.000244212
7.141,0.42128,-1.64955e-05,0.0731491,0.016253,-3.10684,0.205148,0.00427392,0.00248653,-0.00057617,-0.0204232,-0.0439224,-0.060629,0.428046,0.00146771,0.0801753,0,-3.14159,0,0,0,0,0,0,0,-0.00495098,0.882352,1.42223,0.0117599,-5.41207,-0.218102,0.567529,-10.8351,-1.63698,-0.0173598,-0.181695,0.785743,-0.575295,0.0354323,5.74747,-0.000657341,-0.0166758,-0.000293503
7.142,0.421269,-1.35871e-05,0.0731537,0.0162401,-3.10684,0.205089,0.00333428,0.00251303,-0.00024722,-0.0199487,-0.0413426,-0.0605662,0.428082,0.00150381,0.0801894,0,-3.14159,0,0,0,0,0,0,0,-0.00493884,0.882306,1.42229,0.0117473,-5.41209,-0.218022,0.581199,-10.4475,-1.9514,-0.0120296,-0.215112,0.785764,-0.568767,0.0361639,5.6908,-0.000673547,-0.0164991,-0.000210489
7.143,0.421269,-9.63534e-06,0.0731665,0.0162251,-3.10688,0.205028,0.00313243,0.00260343,0.000570388,-0.0196378,-0.0408933,-0.0605451,0.428104,0.00151554,0.079906,0,-3.14159,0,0,0,0,0,0,0,-0.00492652,0.882254,1.42234,0.0117405,-5.41211,-0.217945,0.579805,-9.52366,-2.08764,-0.0197662,-0.449401,0.785602,-0.562636,0.036267,5.63454,-0.000675469,-0.0163289,-0.000205646
7.144,0.421272,-4.49646e-06,0.073176,0.0162107,-3.10692,0.204965,0.00309302,0.00276274,0.00113368,-0.0193074,-0.0412729,-0.0607286,0.428125,0.0015257,0.0796247,0,-3.14159,0,0,0,0,0,0,0,-0.00491322,0.882207,1.42238,0.0117384,-5.41216,-0.217866,0.573491,-8.70951,-2.21345,-0.0378146,-0.618945,0.785337,-0.556954,0.0361916,5.57886,-0.000673679,-0.0161668,-0.000203831
7.145,0.421277,8.06743e-07,0.0731822,0.0161934,-3.10698,0.204903,0.00321579,0.00292236,0.00144972,-0.0191834,-0.0422389,-0.0607997,0.428143,0.0015354,0.0793463,0,-3.14159,0,0,0,0,0,0,0,-0.00489897,0.882168,1.42243,0.0117352,-5.41222,-0.217787,0.564811,-8.02492,-2.30679,-0.0528736,-0.740694,0.785071,-0.551632,0.0360308,5.52378,-0.000670341,-0.0160114,-0.000202214
7.146,0.421284,6.18594e-06,0.0731848,0.0161735,-3.10704,0.204843,0.00348124,0.00307673,0.00152475,-0.0192284,-0.0435464,-0.0607426,0.428161,0.0015449,0.0790709,0,-3.14159,0,0,0,0,0,0,0,-0.00488383,0.88214,1.42247,0.0117304,-5.41229,-0.217709,0.554202,-7.47912,-2.35608,-0.0639938,-0.829019,0.784811,-0.546555,0.0358237,5.46929,-0.000666252,-0.0158608,-0.000200596
7.147,0.421294,1.16855e-05,0.0731838,0.0161518,-3.10711,0.204785,0.00386532,0.00322896,0.00136318,-0.0193815,-0.0450095,-0.0605811,0.428178,0.00155427,0.0787984,0,-3.14159,0,0,0,0,0,0,0,-0.00486782,0.882125,1.4225,0.0117244,-5.41238,-0.21763,0.541813,-7.075,-2.35727,-0.0719916,-0.893273,0.784556,-0.541614,0.0355951,5.41539,-0.000661863,-0.015713,-0.000198962
7.148,0.421305,1.73518e-05,0.0731789,0.0161292,-3.10718,0.204728,0.00433451,0.0033821,0.000968412,-0.0195882,-0.0464692,-0.0603396,0.428195,0.00156359,0.0785289,0,-3.14159,0,0,0,0,0,0,0,-0.00485099,0.882122,1.42252,0.0117175,-5.41246,-0.217552,0.52778,-6.80938,-2.31326,-0.0776924,-0.939405,0.784303,-0.536708,0.0353654,5.36207,-0.000657526,-0.0155662,-0.000197311
7.149,0.421318,2.32168e-05,0.0731699,0.0161062,-3.10725,0.204673,0.00484499,0.00353811,0.000343892,-0.0198013,-0.0477759,-0.0600385,0.428211,0.00157291,0.0782624,0,-3.14159,0,0,0,0,0,0,0,-0.00483339,0.882133,1.42254,0.01171,-5.41256,-0.217473,0.512253,-6.6737,-2.23274,-0.0817068,-0.971162,0.784048,-0.531758,0.0351506,5.30933,-0.000653517,-0.0154191,-0.000195648
7.15,0.421332,2.53686e-05,0.0731654,0.0160707,-3.1073,0.204629,0.00544286,0.003451,3.77544e-05,-0.0207863,-0.0483017,-0.0590191,0.428227,0.00158226,0.0779987,0,-3.14159,0,0,0,0,0,0,0,-0.00481626,0.882148,1.42253,0.0116821,-5.41262,-0.217393,0.504929,-6.52085,-2.04233,-0.0408036,-1.10923,0.783819,-0.553045,0.0423484,5.36955,-0.00139848,-0.0168598,-0.000258513
7.151,0.421362,2.95532e-05,0.0731638,0.0160327,-3.10742,0.204579,0.00701359,0.0034971,-6.09332e-05,-0.0218693,-0.0524539,-0.0584735,0.428157,0.00161014,0.0782998,0,-3.14159,0,0,0,0,0,0,0,-0.00479947,0.882164,1.4225,0.0116675,-5.41272,-0.217315,0.507304,-7.56705,-1.48618,-0.0348245,-0.923912,0.783969,-0.547351,0.0425185,5.31712,-0.00139787,-0.0166905,-0.000255823
7.152,0.421388,3.57917e-05,0.0731578,0.0160055,-3.10751,0.204522,0.00819694,0.00366934,-0.000436555,-0.0222065,-0.0553211,-0.05838,0.428175,0.00162045,0.0780376,0,-3.14159,0,0,0,0,0,0,0,-0.00478202,0.882187,1.42248,0.0116628,-5.41282,-0.217237,0.495297,-7.5101,-1.21896,-0.0489471,-0.979417,0.783755,-0.540774,0.0425827,5.26521,-0.00139336,-0.0165054,-0.000253424
7.153,0.421409,4.23676e-05,0.0731466,0.0159813,-3.1076,0.204465,0.00897453,0.00385197,-0.00111557,-0.0223297,-0.0571075,-0.0582816,0.428197,0.00163049,0.0777781,0,-3.14159,0,0,0,0,0,0,0,-0.00476388,0.882217,1.42247,0.0116583,-5.41292,-0.217159,0.481374,-7.48463,-1.05601,-0.0622864,-1.00426,0.783516,-0.53411,0.0426358,5.21386,-0.0013885,-0.0163193,-0.000251222
7.154,0.421428,4.39877e-05,0.0731437,0.0159422,-3.10766,0.204423,0.00964284,0.00371173,-0.00122673,-0.0233813,-0.0576999,-0.0572741,0.42822,0.00164051,0.0775213,0,-3.14159,0,0,0,0,0,0,0,-0.00474713,0.882236,1.42244,0.0116285,-5.41298,-0.217079,0.480043,-7.28847,-0.844222,-0.0188651,-1.16559,0.783355,-0.556145,0.0535222,5.29693,-0.00220108,-0.0178299,-0.000283829
7.155,0.421458,4.77117e-05,0.0731427,0.0159036,-3.10778,0.204372,0.0109157,0.00371251,-0.00120878,-0.0243396,-0.0611867,-0.0568484,0.428146,0.00167761,0.0779367,0,-3.14159,0,0,0,0,0,0,0,-0.00473094,0.882251,1.42242,0.0116126,-5.41307,-0.217001,0.4932,-8.422,-0.356959,-0.0121103,-0.934499,0.783628,-0.577998,0.0659505,5.38474,-0.0031604,-0.019324,-0.000324634
7.156,0.421481,5.16112e-05,0.073142,0.0158709,-3.10787,0.20432,0.0116875,0.00372425,-0.00117852,-0.0248658,-0.0630598,-0.0565782,0.428073,0.00171856,0.0783757,0,-3.14159,0,0,0,0,0,0,0,-0.00471515,0.882259,1.4224,0.0115984,-5.41315,-0.216922,0.509337,-9.50284,0.0303094,-0.00861685,-0.725983,0.783901,-0.596562,0.0816676,5.46992,-0.00438858,-0.0205991,-0.000382072
7.157,0.421496,5.51719e-05,0.0731415,0.0158425,-3.10794,0.204267,0.0118831,0.00371398,-0.00113488,-0.0250885,-0.0632906,-0.0563324,0.428011,0.00176773,0.0788016,0,-3.14159,0,0,0,0,0,0,0,-0.00469983,0.882259,1.4224,0.0115829,-5.41322,-0.216843,0.53191,-10.4161,0.260535,-0.0019164,-0.544099,0.784247,-0.608972,0.101363,5.54751,-0.00594705,-0.0214229,-0.000461124
7.158,0.421503,5.84473e-05,0.0731413,0.015818,-3.10798,0.204214,0.0115379,0.00368642,-0.00107986,-0.0250512,-0.0621901,-0.0561264,0.42797,0.00182684,0.0791895,0,-3.14159,0,0,0,0,0,0,0,-0.00468504,0.882246,1.42242,0.0115668,-5.41328,-0.216764,0.561885,-11.0909,0.302305,0.00682817,-0.380028,0.784689,-0.610982,0.123829,5.61226,-0.00773941,-0.0214469,-0.000558667
7.159,0.421501,6.19112e-05,0.0731412,0.0157988,-3.10801,0.204159,0.0107014,0.00367244,-0.00101486,-0.0246824,-0.0599618,-0.0560432,0.427963,0.00189288,0.0795133,0,-3.14159,0,0,0,0,0,0,0,-0.00467065,0.882222,1.42247,0.0115524,-5.41332,-0.216686,0.596414,-11.4595,0.129648,0.0121431,-0.231915,0.785188,-0.602766,0.144283,5.6619,-0.00936763,-0.0206893,-0.000651948
7.16,0.421491,6.60366e-05,0.0731414,0.0157868,-3.10801,0.204101,0.00939263,0.0037009,-0.000939294,-0.0238819,-0.0565322,-0.0561385,0.427991,0.00195389,0.0797615,0,-3.14159,0,0,0,0,0,0,0,-0.00465636,0.882186,1.42254,0.0115417,-5.41336,-0.216607,0.627039,-11.5148,-0.244018,0.00998315,-0.113794,0.785592,-0.590097,0.160574,5.69728,-0.0106589,-0.0196146,-0.000728423
7.161,0.421473,7.08233e-05,0.0731418,0.0157815,-3.108,0.204042,0.00769634,0.00376913,-0.0008547,-0.0227181,-0.0520149,-0.0563542,0.428033,0.00200449,0.0799384,0,-3.14159,0,0,0,0,0,0,0,-0.00464186,0.882142,1.42263,0.011534,-5.41339,-0.216528,0.649858,-11.3288,-0.748653,0.00236911,-0.0408126,0.785834,-0.576816,0.17325,5.71904,-0.0116641,-0.0185228,-0.000789126
7.162,0.42145,7.60906e-05,0.0731424,0.0157804,-3.10797,0.203982,0.00578125,0.00386326,-0.000765518,-0.0213571,-0.0468285,-0.056602,0.428077,0.00204605,0.0800472,0,-3.14159,0,0,0,0,0,0,0,-0.00462693,0.882092,1.42272,0.0115277,-5.4134,-0.216449,0.665452,-10.9735,-1.31229,-0.00723894,-0.0164093,0.785938,-0.5646,0.18318,5.7282,-0.0124569,-0.0175397,-0.000837366
7.163,0.421425,8.16954e-05,0.073143,0.0157812,-3.10793,0.203921,0.00384616,0.00397268,-0.000677226,-0.0199638,-0.0415056,-0.0568198,0.428118,0.00208074,0.080093,0,-3.14159,0,0,0,0,0,0,0,-0.00461142,0.88204,1.42282,0.0115219,-5.41341,-0.21637,0.675087,-10.5154,-1.87285,-0.0166448,-0.0348895,0.78594,-0.554078,0.191129,5.72659,-0.0131003,-0.0167067,-0.000876416
7.164,0.421401,8.75495e-05,0.0731436,0.0157818,-3.10789,0.203862,0.00207917,0.00409089,-0.00059504,-0.0186736,-0.036554,-0.0569727,0.428153,0.00211048,0.080085,0,-3.14159,0,0,0,0,0,0,0,-0.00459524,0.88199,1.42292,0.0115158,-5.41342,-0.216291,0.679981,-10.0185,-2.37825,-0.0248251,-0.086022,0.785871,-0.545378,0.197769,5.71678,-0.0136481,-0.0160255,-0.000909307
7.165,0.42138,9.35911e-05,0.0731442,0.0157804,-3.10786,0.203804,0.000633426,0.00421346,-0.000523183,-0.0175874,-0.032383,-0.0570429,0.428182,0.00213695,0.0800359,0,-3.14159,0,0,0,0,0,0,0,-0.00457835,0.881945,1.423,0.0115093,-5.41343,-0.216212,0.681303,-9.5424,-2.78786,-0.0313668,-0.158056,0.78576,-0.538433,0.203722,5.70177,-0.0141489,-0.0154834,-0.000938878
7.166,0.421365,9.97639e-05,0.0731446,0.0157758,-3.10785,0.203747,-0.000387,0.00433657,-0.000464489,-0.0167711,-0.0292641,-0.0570221,0.428205,0.00216169,0.0799608,0,-3.14159,0,0,0,0,0,0,0,-0.00456075,0.881908,1.42307,0.0115019,-5.41345,-0.216134,0.680222,-9.13829,-3.07395,-0.0360726,-0.23963,0.785633,-0.533203,0.209561,5.68475,-0.0146469,-0.0150717,-0.00096768
7.167,0.421355,0.000106011,0.0731448,0.0157673,-3.10784,0.203692,-0.000933534,0.00445663,-0.000420216,-0.0162553,-0.027317,-0.056909,0.428223,0.00218615,0.0798758,0,-3.14159,0,0,0,0,0,0,0,-0.00454248,0.881881,1.42312,0.0114937,-5.41347,-0.216055,0.677898,-8.84659,-3.22214,-0.0388138,-0.321032,0.785511,-0.5298,0.215741,5.66887,-0.0151761,-0.0147963,-0.000997575
7.168,0.421353,0.000112288,0.0731449,0.0157545,-3.10786,0.203638,-0.00101225,0.00457099,-0.000390093,-0.0160353,-0.0265174,-0.0567091,0.428234,0.00221146,0.0797964,0,-3.14159,0,0,0,0,0,0,0,-0.00452361,0.881863,1.42316,0.0114844,-5.4135,-0.215976,0.675323,-8.69503,-3.23091,-0.0396143,-0.394778,0.785413,-0.528446,0.222485,5.65688,-0.0157512,-0.0146736,-0.00102927
7.169,0.421358,0.000118577,0.0731448,0.0157379,-3.10789,0.203586,-0.000675683,0.00467891,-0.000372642,-0.0160749,-0.0267278,-0.0564366,0.428239,0.00223818,0.0797364,0,-3.14159,0,0,0,0,0,0,0,-0.00450422,0.881856,1.42317,0.0114741,-5.41354,-0.215897,0.673107,-8.69702,-3.11088,-0.0387973,-0.455364,0.785346,-0.529229,0.229803,5.65087,-0.0163698,-0.0147113,-0.00106254
7.17,0.421367,0.000124883,0.0731445,0.0157179,-3.10793,0.203535,-1.06535e-05,0.00478118,-0.000365418,-0.0163173,-0.0277364,-0.056111,0.428236,0.00226633,0.0797064,0,-3.14159,0,0,0,0,0,0,0,-0.00448438,0.881857,1.42317,0.0114631,-5.41358,-0.215818,0.671482,-8.84951,-2.88405,-0.0368645,-0.498807,0.785311,-0.531977,0.237674,5.65206,-0.0170277,-0.0148974,-0.00109716
